video_path,corruption_type
Biking/v_Biking_g13_c06.avi,zoom
Biking/v_Biking_g14_c01.avi,impulse
Biking/v_Biking_g14_c02.avi,rain
Biking/v_Biking_g14_c03.avi,jpeg
Biking/v_Biking_g14_c04.avi,defocus
Biking/v_Biking_g15_c01.avi,rain
Biking/v_Biking_g15_c02.avi,jpeg
Biking/v_Biking_g15_c03.avi,impulse
Biking/v_Biking_g15_c04.avi,gauss
Biking/v_Biking_g15_c05.avi,pepper
Biking/v_Biking_g16_c01.avi,zoom
Biking/v_Biking_g16_c02.avi,salt
Biking/v_Biking_g16_c03.avi,contrast
Biking/v_Biking_g16_c04.avi,zoom
Biking/v_Biking_g16_c05.avi,gauss
Biking/v_Biking_g17_c01.avi,pepper
Biking/v_Biking_g17_c02.avi,contrast
Biking/v_Biking_g17_c03.avi,defocus
Biking/v_Biking_g17_c04.avi,impulse
Biking/v_Biking_g17_c05.avi,h265_abr
Biking/v_Biking_g17_c06.avi,impulse
Biking/v_Biking_g18_c01.avi,defocus
Biking/v_Biking_g18_c02.avi,contrast
Biking/v_Biking_g18_c03.avi,jpeg
Biking/v_Biking_g18_c04.avi,pepper
Biking/v_Biking_g18_c05.avi,defocus
Biking/v_Biking_g18_c06.avi,contrast
Biking/v_Biking_g19_c01.avi,shot
Biking/v_Biking_g19_c02.avi,zoom
Biking/v_Biking_g19_c03.avi,gauss
Biking/v_Biking_g19_c04.avi,h265_abr
Biking/v_Biking_g20_c01.avi,defocus
Biking/v_Biking_g20_c02.avi,gauss
Biking/v_Biking_g20_c03.avi,jpeg
Biking/v_Biking_g20_c04.avi,jpeg
Biking/v_Biking_g20_c05.avi,rain
Biking/v_Biking_g20_c06.avi,h265_abr
Biking/v_Biking_g20_c07.avi,h265_abr
Biking/v_Biking_g20_c08.avi,h265_abr
Biking/v_Biking_g20_c09.avi,rain
Biking/v_Biking_g20_c10.avi,shot
Biking/v_Biking_g21_c01.avi,impulse
Biking/v_Biking_g21_c02.avi,defocus
Biking/v_Biking_g21_c03.avi,pepper
Biking/v_Biking_g21_c04.avi,rain
Biking/v_Biking_g21_c05.avi,impulse
Biking/v_Biking_g21_c06.avi,contrast
Biking/v_Biking_g21_c07.avi,impulse
Biking/v_Biking_g21_c08.avi,rain
Biking/v_Biking_g21_c09.avi,pepper
Biking/v_Biking_g21_c10.avi,h265_abr
Biking/v_Biking_g21_c11.avi,zoom
Biking/v_Biking_g21_c12.avi,jpeg
Biking/v_Biking_g22_c01.avi,zoom
Biking/v_Biking_g22_c02.avi,rain
Biking/v_Biking_g22_c03.avi,defocus
Biking/v_Biking_g22_c04.avi,impulse
Biking/v_Biking_g22_c05.avi,defocus
Biking/v_Biking_g23_c01.avi,h265_abr
Biking/v_Biking_g23_c02.avi,zoom
Biking/v_Biking_g23_c03.avi,jpeg
Biking/v_Biking_g23_c04.avi,salt
Biking/v_Biking_g24_c01.avi,shot
Biking/v_Biking_g24_c02.avi,defocus
Biking/v_Biking_g24_c03.avi,rain
Biking/v_Biking_g24_c04.avi,defocus
Biking/v_Biking_g24_c05.avi,rain
Biking/v_Biking_g24_c06.avi,h265_abr
Biking/v_Biking_g24_c07.avi,salt
Biking/v_Biking_g24_c08.avi,contrast
Biking/v_Biking_g25_c01.avi,contrast
Biking/v_Biking_g25_c02.avi,zoom
Biking/v_Biking_g25_c03.avi,defocus
Biking/v_Biking_g25_c04.avi,jpeg
Billiards/v_Billards_g01_c01.avi,gauss
Billiards/v_Billards_g01_c02.avi,zoom
Billiards/v_Billards_g01_c03.avi,zoom
Billiards/v_Billards_g01_c04.avi,shot
Billiards/v_Billards_g01_c05.avi,defocus
Billiards/v_Billards_g01_c06.avi,contrast
Billiards/v_Billards_g02_c01.avi,contrast
Billiards/v_Billards_g02_c02.avi,rain
Billiards/v_Billards_g02_c03.avi,impulse
Billiards/v_Billards_g02_c04.avi,motion
Billiards/v_Billards_g02_c05.avi,motion
Billiards/v_Billards_g02_c06.avi,motion
Billiards/v_Billards_g02_c07.avi,rain
Billiards/v_Billards_g03_c01.avi,shot
Billiards/v_Billards_g03_c02.avi,jpeg
Billiards/v_Billards_g03_c03.avi,motion
Billiards/v_Billards_g03_c04.avi,h265_abr
Billiards/v_Billards_g03_c05.avi,salt
Billiards/v_Billards_g04_c01.avi,rain
Billiards/v_Billards_g04_c02.avi,pepper
Billiards/v_Billards_g04_c03.avi,zoom
Billiards/v_Billards_g04_c04.avi,jpeg
Billiards/v_Billards_g04_c05.avi,rain
Billiards/v_Billards_g04_c06.avi,rain
Billiards/v_Billards_g04_c07.avi,contrast
Billiards/v_Billards_g05_c01.avi,impulse
Billiards/v_Billards_g05_c02.avi,pepper
Billiards/v_Billards_g05_c03.avi,shot
Billiards/v_Billards_g05_c04.avi,rain
Billiards/v_Billards_g05_c05.avi,zoom
Billiards/v_Billards_g05_c06.avi,shot
Billiards/v_Billards_g06_c01.avi,shot
Billiards/v_Billards_g06_c02.avi,salt
Billiards/v_Billards_g06_c03.avi,gauss
Billiards/v_Billards_g06_c04.avi,gauss
Billiards/v_Billards_g06_c05.avi,shot
Billiards/v_Billards_g07_c01.avi,motion
Billiards/v_Billards_g07_c02.avi,contrast
Billiards/v_Billards_g07_c03.avi,pepper
Billiards/v_Billards_g07_c04.avi,motion
Billiards/v_Billards_g08_c01.avi,defocus
Billiards/v_Billards_g08_c02.avi,rain
Billiards/v_Billards_g08_c03.avi,contrast
Billiards/v_Billards_g08_c04.avi,shot
Billiards/v_Billards_g08_c05.avi,h265_abr
Billiards/v_Billards_g08_c06.avi,h265_abr
Billiards/v_Billards_g09_c01.avi,defocus
Billiards/v_Billards_g09_c02.avi,motion
Billiards/v_Billards_g09_c03.avi,defocus
Billiards/v_Billards_g09_c04.avi,shot
Billiards/v_Billards_g09_c05.avi,salt
Billiards/v_Billards_g09_c06.avi,rain
Billiards/v_Billards_g09_c07.avi,h265_abr
Billiards/v_Billards_g10_c01.avi,gauss
Billiards/v_Billards_g10_c02.avi,pepper
Billiards/v_Billards_g10_c03.avi,defocus
Billiards/v_Billards_g10_c04.avi,shot
Billiards/v_Billards_g10_c05.avi,salt
Billiards/v_Billards_g11_c01.avi,h265_abr
Billiards/v_Billards_g11_c02.avi,jpeg
Billiards/v_Billards_g11_c03.avi,motion
Billiards/v_Billards_g11_c04.avi,gauss
Billiards/v_Billards_g11_c05.avi,jpeg
Billiards/v_Billards_g11_c06.avi,shot
Billiards/v_Billards_g11_c07.avi,pepper
Billiards/v_Billards_g12_c01.avi,motion
Billiards/v_Billards_g12_c02.avi,salt
Billiards/v_Billards_g12_c03.avi,motion
Billiards/v_Billards_g12_c04.avi,rain
Billiards/v_Billards_g12_c05.avi,jpeg
Billiards/v_Billards_g12_c06.avi,jpeg
Billiards/v_Billards_g12_c07.avi,contrast
Billiards/v_Billards_g13_c01.avi,impulse
Billiards/v_Billards_g13_c02.avi,motion
Billiards/v_Billards_g13_c03.avi,contrast
Billiards/v_Billards_g13_c04.avi,h265_abr
Billiards/v_Billards_g13_c05.avi,jpeg
Billiards/v_Billards_g13_c06.avi,defocus
Billiards/v_Billards_g13_c07.avi,jpeg
Billiards/v_Billards_g14_c01.avi,motion
Billiards/v_Billards_g14_c02.avi,salt
Billiards/v_Billards_g14_c03.avi,h265_abr
Billiards/v_Billards_g14_c04.avi,motion
Billiards/v_Billards_g14_c05.avi,motion
Billiards/v_Billards_g14_c06.avi,zoom
Billiards/v_Billards_g14_c07.avi,shot
Billiards/v_Billards_g15_c01.avi,rain
Billiards/v_Billards_g15_c02.avi,zoom
Billiards/v_Billards_g15_c03.avi,jpeg
Billiards/v_Billards_g15_c04.avi,motion
Billiards/v_Billards_g15_c05.avi,rain
Billiards/v_Billards_g15_c06.avi,shot
Billiards/v_Billards_g15_c07.avi,zoom
Billiards/v_Billards_g16_c01.avi,motion
Billiards/v_Billards_g16_c02.avi,pepper
Billiards/v_Billards_g16_c03.avi,h265_abr
Billiards/v_Billards_g16_c04.avi,zoom
Billiards/v_Billards_g16_c05.avi,shot
Billiards/v_Billards_g17_c01.avi,zoom
Billiards/v_Billards_g17_c02.avi,impulse
Billiards/v_Billards_g17_c03.avi,impulse
Billiards/v_Billards_g17_c04.avi,jpeg
Billiards/v_Billards_g17_c05.avi,pepper
Billiards/v_Billards_g18_c01.avi,salt
Billiards/v_Billards_g18_c02.avi,salt
Billiards/v_Billards_g18_c03.avi,shot
Billiards/v_Billards_g18_c04.avi,defocus
Billiards/v_Billards_g18_c05.avi,h265_abr
Billiards/v_Billards_g18_c06.avi,salt
Billiards/v_Billards_g18_c07.avi,h265_abr
Billiards/v_Billards_g19_c01.avi,shot
Billiards/v_Billards_g19_c02.avi,pepper
Billiards/v_Billards_g19_c03.avi,defocus
Billiards/v_Billards_g19_c04.avi,defocus
Billiards/v_Billards_g19_c05.avi,impulse
Billiards/v_Billards_g19_c06.avi,jpeg
Billiards/v_Billards_g19_c07.avi,motion
Billiards/v_Billards_g20_c01.avi,defocus
Billiards/v_Billards_g20_c02.avi,gauss
Billiards/v_Billards_g20_c03.avi,shot
Billiards/v_Billards_g20_c04.avi,defocus
Billiards/v_Billards_g21_c01.avi,defocus
Billiards/v_Billards_g21_c02.avi,contrast
Billiards/v_Billards_g21_c03.avi,h265_abr
Billiards/v_Billards_g21_c04.avi,gauss
Billiards/v_Billards_g21_c05.avi,contrast
Billiards/v_Billards_g21_c06.avi,defocus
Billiards/v_Billards_g21_c07.avi,motion
Billiards/v_Billards_g22_c01.avi,gauss
Billiards/v_Billards_g22_c02.avi,impulse
Billiards/v_Billards_g22_c03.avi,zoom
Billiards/v_Billards_g22_c04.avi,defocus
Billiards/v_Billards_g22_c05.avi,defocus
Billiards/v_Billards_g23_c01.avi,jpeg
Billiards/v_Billards_g23_c02.avi,h265_abr
Billiards/v_Billards_g23_c03.avi,h265_abr
Billiards/v_Billards_g23_c04.avi,jpeg
Billiards/v_Billards_g24_c01.avi,contrast
Billiards/v_Billards_g24_c02.avi,shot
Billiards/v_Billards_g24_c03.avi,motion
Billiards/v_Billards_g24_c04.avi,shot
Billiards/v_Billards_g24_c05.avi,zoom
Billiards/v_Billards_g24_c06.avi,defocus
Billiards/v_Billards_g25_c01.avi,motion
Billiards/v_Billards_g25_c02.avi,gauss
Billiards/v_Billards_g25_c03.avi,defocus
Billiards/v_Billards_g25_c04.avi,impulse
Billiards/v_Billards_g25_c05.avi,rain
Billiards/v_Billards_g25_c06.avi,rain
Billiards/v_Billards_g25_c07.avi,defocus
BreastStroke/v_BreastStroke_g01_c01.avi,h265_abr
BreastStroke/v_BreastStroke_g01_c02.avi,salt
BreastStroke/v_BreastStroke_g01_c03.avi,motion
BreastStroke/v_BreastStroke_g01_c04.avi,salt
BreastStroke/v_BreastStroke_g02_c01.avi,contrast
BreastStroke/v_BreastStroke_g02_c02.avi,jpeg
BreastStroke/v_BreastStroke_g02_c03.avi,gauss
BreastStroke/v_BreastStroke_g02_c04.avi,defocus
BreastStroke/v_BreastStroke_g03_c01.avi,contrast
BreastStroke/v_BreastStroke_g03_c02.avi,contrast
BreastStroke/v_BreastStroke_g03_c03.avi,rain
BreastStroke/v_BreastStroke_g03_c04.avi,gauss
BreastStroke/v_BreastStroke_g04_c01.avi,pepper
BreastStroke/v_BreastStroke_g04_c02.avi,rain
BreastStroke/v_BreastStroke_g04_c03.avi,defocus
BreastStroke/v_BreastStroke_g04_c04.avi,salt
BreastStroke/v_BreastStroke_g05_c01.avi,motion
BreastStroke/v_BreastStroke_g05_c02.avi,salt
BreastStroke/v_BreastStroke_g05_c03.avi,gauss
BreastStroke/v_BreastStroke_g05_c04.avi,zoom
BreastStroke/v_BreastStroke_g06_c01.avi,defocus
BreastStroke/v_BreastStroke_g06_c02.avi,impulse
BreastStroke/v_BreastStroke_g06_c03.avi,shot
BreastStroke/v_BreastStroke_g06_c04.avi,motion
BreastStroke/v_BreastStroke_g07_c01.avi,impulse
BreastStroke/v_BreastStroke_g07_c02.avi,impulse
BreastStroke/v_BreastStroke_g07_c03.avi,defocus
BreastStroke/v_BreastStroke_g07_c04.avi,zoom
BreastStroke/v_BreastStroke_g08_c01.avi,defocus
BreastStroke/v_BreastStroke_g08_c02.avi,zoom
BreastStroke/v_BreastStroke_g08_c03.avi,pepper
BreastStroke/v_BreastStroke_g08_c04.avi,motion
BreastStroke/v_BreastStroke_g09_c01.avi,gauss
BreastStroke/v_BreastStroke_g09_c02.avi,h265_abr
BreastStroke/v_BreastStroke_g09_c03.avi,jpeg
BreastStroke/v_BreastStroke_g09_c04.avi,gauss
BreastStroke/v_BreastStroke_g10_c01.avi,impulse
BreastStroke/v_BreastStroke_g10_c02.avi,shot
BreastStroke/v_BreastStroke_g10_c03.avi,rain
BreastStroke/v_BreastStroke_g10_c04.avi,pepper
BreastStroke/v_BreastStroke_g11_c01.avi,rain
BreastStroke/v_BreastStroke_g11_c02.avi,gauss
BreastStroke/v_BreastStroke_g11_c03.avi,gauss
BreastStroke/v_BreastStroke_g11_c04.avi,shot
BreastStroke/v_BreastStroke_g12_c01.avi,shot
BreastStroke/v_BreastStroke_g12_c02.avi,gauss
BreastStroke/v_BreastStroke_g12_c03.avi,contrast
BreastStroke/v_BreastStroke_g12_c04.avi,salt
BreastStroke/v_BreastStroke_g13_c01.avi,shot
BreastStroke/v_BreastStroke_g13_c02.avi,salt
BreastStroke/v_BreastStroke_g13_c03.avi,motion
BreastStroke/v_BreastStroke_g13_c04.avi,rain
BreastStroke/v_BreastStroke_g14_c01.avi,pepper
BreastStroke/v_BreastStroke_g14_c02.avi,contrast
BreastStroke/v_BreastStroke_g14_c03.avi,shot
BreastStroke/v_BreastStroke_g14_c04.avi,motion
BreastStroke/v_BreastStroke_g15_c01.avi,h265_abr
BreastStroke/v_BreastStroke_g15_c02.avi,zoom
BreastStroke/v_BreastStroke_g15_c03.avi,impulse
BreastStroke/v_BreastStroke_g15_c04.avi,salt
BreastStroke/v_BreastStroke_g16_c01.avi,contrast
BreastStroke/v_BreastStroke_g16_c02.avi,contrast
BreastStroke/v_BreastStroke_g16_c03.avi,h265_abr
BreastStroke/v_BreastStroke_g16_c04.avi,h265_abr
BreastStroke/v_BreastStroke_g17_c01.avi,pepper
BreastStroke/v_BreastStroke_g17_c02.avi,salt
BreastStroke/v_BreastStroke_g17_c03.avi,zoom
BreastStroke/v_BreastStroke_g17_c04.avi,pepper
BreastStroke/v_BreastStroke_g18_c01.avi,contrast
BreastStroke/v_BreastStroke_g18_c02.avi,gauss
BreastStroke/v_BreastStroke_g18_c03.avi,zoom
BreastStroke/v_BreastStroke_g18_c04.avi,contrast
BreastStroke/v_BreastStroke_g18_c05.avi,rain
BreastStroke/v_BreastStroke_g19_c01.avi,defocus
BreastStroke/v_BreastStroke_g19_c02.avi,defocus
BreastStroke/v_BreastStroke_g19_c03.avi,h265_abr
BreastStroke/v_BreastStroke_g19_c04.avi,shot
BreastStroke/v_BreastStroke_g20_c01.avi,pepper
BreastStroke/v_BreastStroke_g20_c02.avi,contrast
BreastStroke/v_BreastStroke_g20_c03.avi,h265_abr
BreastStroke/v_BreastStroke_g20_c04.avi,rain
BreastStroke/v_BreastStroke_g21_c01.avi,shot
BreastStroke/v_BreastStroke_g21_c02.avi,pepper
BreastStroke/v_BreastStroke_g21_c03.avi,h265_abr
BreastStroke/v_BreastStroke_g21_c04.avi,zoom
BreastStroke/v_BreastStroke_g22_c01.avi,rain
BreastStroke/v_BreastStroke_g22_c02.avi,contrast
BreastStroke/v_BreastStroke_g22_c03.avi,pepper
BreastStroke/v_BreastStroke_g22_c04.avi,contrast
BreastStroke/v_BreastStroke_g23_c01.avi,gauss
BreastStroke/v_BreastStroke_g23_c02.avi,impulse
BreastStroke/v_BreastStroke_g23_c03.avi,jpeg
BreastStroke/v_BreastStroke_g23_c04.avi,defocus
BreastStroke/v_BreastStroke_g24_c01.avi,rain
BreastStroke/v_BreastStroke_g24_c02.avi,impulse
BreastStroke/v_BreastStroke_g24_c03.avi,pepper
BreastStroke/v_BreastStroke_g24_c04.avi,jpeg
BreastStroke/v_BreastStroke_g25_c01.avi,rain
BreastStroke/v_BreastStroke_g25_c02.avi,impulse
BreastStroke/v_BreastStroke_g25_c03.avi,gauss
BreastStroke/v_BreastStroke_g25_c04.avi,defocus
CleanAndJerk/v_CleanAndJerk_g01_c01.avi,motion
CleanAndJerk/v_CleanAndJerk_g01_c02.avi,pepper
CleanAndJerk/v_CleanAndJerk_g01_c03.avi,defocus
CleanAndJerk/v_CleanAndJerk_g01_c04.avi,impulse
CleanAndJerk/v_CleanAndJerk_g01_c05.avi,rain
CleanAndJerk/v_CleanAndJerk_g02_c01.avi,motion
CleanAndJerk/v_CleanAndJerk_g02_c02.avi,h265_abr
CleanAndJerk/v_CleanAndJerk_g02_c03.avi,salt
CleanAndJerk/v_CleanAndJerk_g02_c04.avi,defocus
CleanAndJerk/v_CleanAndJerk_g03_c01.avi,salt
CleanAndJerk/v_CleanAndJerk_g03_c02.avi,h265_abr
CleanAndJerk/v_CleanAndJerk_g03_c03.avi,jpeg
CleanAndJerk/v_CleanAndJerk_g03_c04.avi,rain
CleanAndJerk/v_CleanAndJerk_g03_c05.avi,zoom
CleanAndJerk/v_CleanAndJerk_g03_c06.avi,contrast
CleanAndJerk/v_CleanAndJerk_g04_c01.avi,jpeg
CleanAndJerk/v_CleanAndJerk_g04_c02.avi,motion
CleanAndJerk/v_CleanAndJerk_g04_c03.avi,motion
CleanAndJerk/v_CleanAndJerk_g04_c04.avi,defocus
CleanAndJerk/v_CleanAndJerk_g04_c05.avi,h265_abr
CleanAndJerk/v_CleanAndJerk_g05_c01.avi,contrast
CleanAndJerk/v_CleanAndJerk_g05_c02.avi,zoom
CleanAndJerk/v_CleanAndJerk_g05_c03.avi,impulse
CleanAndJerk/v_CleanAndJerk_g05_c04.avi,shot
CleanAndJerk/v_CleanAndJerk_g06_c01.avi,pepper
CleanAndJerk/v_CleanAndJerk_g06_c02.avi,zoom
CleanAndJerk/v_CleanAndJerk_g06_c03.avi,motion
CleanAndJerk/v_CleanAndJerk_g06_c04.avi,shot
CleanAndJerk/v_CleanAndJerk_g07_c01.avi,motion
CleanAndJerk/v_CleanAndJerk_g07_c02.avi,contrast
CleanAndJerk/v_CleanAndJerk_g07_c03.avi,contrast
CleanAndJerk/v_CleanAndJerk_g07_c04.avi,rain
CleanAndJerk/v_CleanAndJerk_g07_c05.avi,defocus
CleanAndJerk/v_CleanAndJerk_g08_c01.avi,impulse
CleanAndJerk/v_CleanAndJerk_g08_c02.avi,gauss
CleanAndJerk/v_CleanAndJerk_g08_c03.avi,motion
CleanAndJerk/v_CleanAndJerk_g08_c04.avi,impulse
CleanAndJerk/v_CleanAndJerk_g09_c01.avi,salt
CleanAndJerk/v_CleanAndJerk_g09_c02.avi,motion
CleanAndJerk/v_CleanAndJerk_g09_c03.avi,shot
CleanAndJerk/v_CleanAndJerk_g09_c04.avi,impulse
CleanAndJerk/v_CleanAndJerk_g10_c01.avi,zoom
CleanAndJerk/v_CleanAndJerk_g10_c02.avi,impulse
CleanAndJerk/v_CleanAndJerk_g10_c03.avi,zoom
CleanAndJerk/v_CleanAndJerk_g10_c04.avi,contrast
CleanAndJerk/v_CleanAndJerk_g11_c01.avi,h265_abr
CleanAndJerk/v_CleanAndJerk_g11_c02.avi,zoom
CleanAndJerk/v_CleanAndJerk_g11_c03.avi,jpeg
CleanAndJerk/v_CleanAndJerk_g11_c04.avi,gauss
CleanAndJerk/v_CleanAndJerk_g12_c01.avi,jpeg
CleanAndJerk/v_CleanAndJerk_g12_c02.avi,shot
CleanAndJerk/v_CleanAndJerk_g12_c03.avi,pepper
CleanAndJerk/v_CleanAndJerk_g12_c04.avi,shot
CleanAndJerk/v_CleanAndJerk_g12_c05.avi,h265_abr
CleanAndJerk/v_CleanAndJerk_g12_c06.avi,defocus
CleanAndJerk/v_CleanAndJerk_g12_c07.avi,motion
CleanAndJerk/v_CleanAndJerk_g13_c01.avi,jpeg
CleanAndJerk/v_CleanAndJerk_g13_c02.avi,shot
CleanAndJerk/v_CleanAndJerk_g13_c03.avi,h265_abr
CleanAndJerk/v_CleanAndJerk_g13_c04.avi,motion
CleanAndJerk/v_CleanAndJerk_g14_c01.avi,rain
CleanAndJerk/v_CleanAndJerk_g14_c02.avi,h265_abr
CleanAndJerk/v_CleanAndJerk_g14_c03.avi,motion
CleanAndJerk/v_CleanAndJerk_g14_c04.avi,motion
CleanAndJerk/v_CleanAndJerk_g14_c05.avi,gauss
CleanAndJerk/v_CleanAndJerk_g14_c06.avi,pepper
CleanAndJerk/v_CleanAndJerk_g15_c01.avi,zoom
CleanAndJerk/v_CleanAndJerk_g15_c02.avi,shot
CleanAndJerk/v_CleanAndJerk_g15_c03.avi,defocus
CleanAndJerk/v_CleanAndJerk_g15_c04.avi,h265_abr
CleanAndJerk/v_CleanAndJerk_g16_c01.avi,shot
CleanAndJerk/v_CleanAndJerk_g16_c02.avi,zoom
CleanAndJerk/v_CleanAndJerk_g16_c03.avi,rain
CleanAndJerk/v_CleanAndJerk_g16_c04.avi,contrast
CleanAndJerk/v_CleanAndJerk_g17_c01.avi,impulse
CleanAndJerk/v_CleanAndJerk_g17_c02.avi,motion
CleanAndJerk/v_CleanAndJerk_g17_c03.avi,jpeg
CleanAndJerk/v_CleanAndJerk_g17_c04.avi,jpeg
CleanAndJerk/v_CleanAndJerk_g18_c01.avi,impulse
CleanAndJerk/v_CleanAndJerk_g18_c02.avi,defocus
CleanAndJerk/v_CleanAndJerk_g18_c03.avi,h265_abr
CleanAndJerk/v_CleanAndJerk_g18_c04.avi,jpeg
CleanAndJerk/v_CleanAndJerk_g19_c01.avi,impulse
CleanAndJerk/v_CleanAndJerk_g19_c02.avi,impulse
CleanAndJerk/v_CleanAndJerk_g19_c03.avi,h265_abr
CleanAndJerk/v_CleanAndJerk_g19_c04.avi,motion
CleanAndJerk/v_CleanAndJerk_g20_c01.avi,zoom
CleanAndJerk/v_CleanAndJerk_g20_c02.avi,zoom
CleanAndJerk/v_CleanAndJerk_g20_c03.avi,zoom
CleanAndJerk/v_CleanAndJerk_g20_c04.avi,shot
CleanAndJerk/v_CleanAndJerk_g20_c05.avi,pepper
CleanAndJerk/v_CleanAndJerk_g20_c06.avi,h265_abr
CleanAndJerk/v_CleanAndJerk_g21_c01.avi,shot
CleanAndJerk/v_CleanAndJerk_g21_c02.avi,impulse
CleanAndJerk/v_CleanAndJerk_g21_c03.avi,pepper
CleanAndJerk/v_CleanAndJerk_g21_c04.avi,h265_abr
CleanAndJerk/v_CleanAndJerk_g22_c01.avi,jpeg
CleanAndJerk/v_CleanAndJerk_g22_c02.avi,h265_abr
CleanAndJerk/v_CleanAndJerk_g22_c03.avi,salt
CleanAndJerk/v_CleanAndJerk_g22_c04.avi,shot
CleanAndJerk/v_CleanAndJerk_g23_c01.avi,shot
CleanAndJerk/v_CleanAndJerk_g23_c02.avi,h265_abr
CleanAndJerk/v_CleanAndJerk_g23_c03.avi,motion
CleanAndJerk/v_CleanAndJerk_g23_c04.avi,zoom
CleanAndJerk/v_CleanAndJerk_g24_c01.avi,h265_abr
CleanAndJerk/v_CleanAndJerk_g24_c02.avi,contrast
CleanAndJerk/v_CleanAndJerk_g24_c03.avi,jpeg
CleanAndJerk/v_CleanAndJerk_g24_c04.avi,contrast
CleanAndJerk/v_CleanAndJerk_g25_c01.avi,zoom
CleanAndJerk/v_CleanAndJerk_g25_c02.avi,pepper
CleanAndJerk/v_CleanAndJerk_g25_c03.avi,shot
CleanAndJerk/v_CleanAndJerk_g25_c04.avi,zoom
Diving/v_Diving_g01_c01.avi,shot
Diving/v_Diving_g01_c02.avi,impulse
Diving/v_Diving_g01_c03.avi,salt
Diving/v_Diving_g01_c04.avi,zoom
Diving/v_Diving_g01_c05.avi,gauss
Diving/v_Diving_g01_c06.avi,h265_abr
Diving/v_Diving_g01_c07.avi,jpeg
Diving/v_Diving_g02_c01.avi,salt
Diving/v_Diving_g02_c02.avi,zoom
Diving/v_Diving_g02_c03.avi,gauss
Diving/v_Diving_g02_c04.avi,gauss
Diving/v_Diving_g02_c05.avi,jpeg
Diving/v_Diving_g02_c06.avi,zoom
Diving/v_Diving_g02_c07.avi,h265_abr
Diving/v_Diving_g03_c01.avi,salt
Diving/v_Diving_g03_c02.avi,rain
Diving/v_Diving_g03_c03.avi,motion
Diving/v_Diving_g03_c04.avi,pepper
Diving/v_Diving_g03_c05.avi,gauss
Diving/v_Diving_g03_c06.avi,contrast
Diving/v_Diving_g03_c07.avi,zoom
Diving/v_Diving_g03_c08.avi,motion
Diving/v_Diving_g04_c01.avi,motion
Diving/v_Diving_g04_c02.avi,motion
Diving/v_Diving_g04_c03.avi,impulse
Diving/v_Diving_g04_c04.avi,salt
Diving/v_Diving_g04_c05.avi,gauss
Diving/v_Diving_g04_c06.avi,zoom
Diving/v_Diving_g04_c07.avi,motion
Diving/v_Diving_g05_c01.avi,pepper
Diving/v_Diving_g05_c02.avi,pepper
Diving/v_Diving_g05_c03.avi,defocus
Diving/v_Diving_g05_c04.avi,motion
Diving/v_Diving_g05_c05.avi,pepper
Diving/v_Diving_g05_c06.avi,contrast
Diving/v_Diving_g06_c01.avi,rain
Diving/v_Diving_g06_c02.avi,rain
Diving/v_Diving_g06_c03.avi,gauss
Diving/v_Diving_g06_c04.avi,salt
Diving/v_Diving_g06_c05.avi,salt
Diving/v_Diving_g06_c06.avi,contrast
Diving/v_Diving_g06_c07.avi,zoom
Diving/v_Diving_g07_c01.avi,pepper
Diving/v_Diving_g07_c02.avi,shot
Diving/v_Diving_g07_c03.avi,pepper
Diving/v_Diving_g07_c04.avi,jpeg
Diving/v_Diving_g08_c01.avi,defocus
Diving/v_Diving_g08_c02.avi,contrast
Diving/v_Diving_g08_c03.avi,contrast
Diving/v_Diving_g08_c04.avi,contrast
Diving/v_Diving_g08_c05.avi,shot
Diving/v_Diving_g08_c06.avi,jpeg
Diving/v_Diving_g09_c01.avi,defocus
Diving/v_Diving_g09_c02.avi,motion
Diving/v_Diving_g09_c03.avi,motion
Diving/v_Diving_g09_c04.avi,zoom
Diving/v_Diving_g09_c05.avi,contrast
Diving/v_Diving_g09_c06.avi,defocus
Diving/v_Diving_g09_c07.avi,zoom
Diving/v_Diving_g10_c01.avi,contrast
Diving/v_Diving_g10_c02.avi,contrast
Diving/v_Diving_g10_c03.avi,gauss
Diving/v_Diving_g10_c04.avi,contrast
Diving/v_Diving_g10_c05.avi,h265_abr
Diving/v_Diving_g10_c06.avi,pepper
Diving/v_Diving_g10_c07.avi,shot
Diving/v_Diving_g11_c01.avi,rain
Diving/v_Diving_g11_c02.avi,shot
Diving/v_Diving_g11_c03.avi,zoom
Diving/v_Diving_g11_c04.avi,rain
Diving/v_Diving_g11_c05.avi,pepper
Diving/v_Diving_g11_c06.avi,salt
Diving/v_Diving_g12_c01.avi,shot
Diving/v_Diving_g12_c02.avi,salt
Diving/v_Diving_g12_c03.avi,jpeg
Diving/v_Diving_g12_c04.avi,pepper
Diving/v_Diving_g12_c05.avi,salt
Diving/v_Diving_g12_c06.avi,gauss
Diving/v_Diving_g12_c07.avi,defocus
Diving/v_Diving_g13_c01.avi,motion
Diving/v_Diving_g13_c02.avi,h265_abr
Diving/v_Diving_g13_c03.avi,contrast
Diving/v_Diving_g13_c04.avi,motion
Diving/v_Diving_g13_c05.avi,zoom
Diving/v_Diving_g13_c06.avi,gauss
Diving/v_Diving_g13_c07.avi,shot
Diving/v_Diving_g14_c01.avi,zoom
Diving/v_Diving_g14_c02.avi,h265_abr
Diving/v_Diving_g14_c03.avi,zoom
Diving/v_Diving_g14_c04.avi,h265_abr
Diving/v_Diving_g15_c01.avi,motion
